Unnamed: 0,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC,Source_Mol_Area_min,Target_Mol_Area_min,Delta_Area_min,Source_Mol_AW_ST_CMC,Target_Mol_AW_ST_CMC,Delta_AW_ST_CMC
370,compound_398,compound_408,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.23657200643706,2.92081875395238,"(0.5, 0.7]",0.32,0.46,no_change,24.5,33.0,low->high
371,compound_310,compound_309,COCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,COCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,4.2806687130162695,4.31966448658544,"(-0.1, 0.1]",0.37,0.3,no_change,22.9,22.5,no_change
372,compound_311,compound_309,COCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,COCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,3.8696662315049903,4.31966448658544,"(0.3, 0.5]",0.48,0.3,no_change,23.1,22.5,no_change
373,compound_311,compound_310,COCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,COCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,3.8696662315049903,4.2806687130162695,"(0.3, 0.5]",0.48,0.37,no_change,23.1,22.9,no_change
374,compound_20,compound_424,CC(C)COCCOCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.37577748298645,1.88605664769316,"(1.5, 1.7]",0.721915364265442,0.76058429479599,no_change,35.0,39.379219055175795,no_change
375,compound_20,compound_267,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCO,0.37577748298645,0.934628784656525,"(0.5, 0.7]",0.721915364265442,0.843807816505432,no_change,35.0,32.0,no_change
376,compound_20,compound_268,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCO,0.37577748298645,0.961923122406006,"(0.5, 0.7]",0.721915364265442,0.8301532864570621,no_change,35.0,33.0,no_change
377,compound_20,compound_224,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,0.37577748298645,2.08884572982788,"(1.7, 1.9]",0.721915364265442,0.6845748424530029,no_change,35.0,30.5,high->low
378,compound_20,compound_225,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCO,0.37577748298645,2.0362121726544498,"(1.5, 1.7]",0.721915364265442,1.15,no_change,35.0,28.8,high->low
379,compound_20,compound_199,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCO,0.37577748298645,3.1674910872937594,"(2.7, 2.9]",0.721915364265442,0.462181091308594,high->low,35.0,28.3279724121094,high->low
380,compound_20,compound_200,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCO,0.37577748298645,3.11918640771921,"(2.7, 2.9]",0.721915364265442,0.53,high->low,35.0,29.626775741577106,high->low
381,compound_28,compound_424,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,1.03120172023773,1.88605664769316,"(0.7, 0.9]",0.678516864776611,0.76058429479599,no_change,31.7,39.379219055175795,no_change
382,compound_277,compound_424,CCCCCOCCOCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.7546094655990601,1.88605664769316,"(1.1, 1.3]",0.777616381645203,0.76058429479599,no_change,34.3,39.379219055175795,no_change
383,compound_269,compound_424,CCCCCCOCCOCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,1.1322953701019298,1.88605664769316,"(0.7, 0.9]",0.793595373630524,0.76058429479599,no_change,31.8,39.379219055175795,no_change
384,compound_424,compound_226,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,1.88605664769316,2.00436480540245,"(0.1, 0.3]",0.76058429479599,0.8196214437484741,no_change,39.379219055175795,31.8,no_change
385,compound_424,compound_201,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,1.88605664769316,3.04575749056068,"(1.1, 1.3]",0.76058429479599,0.6419192552566529,no_change,39.379219055175795,29.8,high->low
386,compound_424,compound_202,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,1.88605664769316,2.9403436183929403,"(0.9, 1.1]",0.76058429479599,0.6080785393714899,no_change,39.379219055175795,35.4,no_change
387,compound_24,compound_424,CCC(CC)COCCOCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.5701470375061041,1.88605664769316,"(1.3, 1.5]",0.666382431983948,0.76058429479599,no_change,33.6,39.379219055175795,no_change
388,compound_424,compound_32,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCC(CCCC)COCCOCCOCCOCCOCCOCCOCCOCCOCCO,1.88605664769316,2.16215014457703,"(0.1, 0.3]",0.76058429479599,0.64258873462677,no_change,39.379219055175795,32.6,no_change
393,compound_345,compound_328,CCCCCCCCC(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)CCCC(C)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2.3467874862246605,2.39794000867204,"(-0.1, 0.1]",0.51,0.38,no_change,28.0,27.7,no_change
394,compound_330,compound_328,CCCCCC(CCCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)CCCC(C)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.82390874094432,2.39794000867204,"(0.5, 0.7]",0.55,0.38,no_change,25.1,27.7,no_change
395,compound_332,compound_328,CCCCCCC(CCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)CCCC(C)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.92081875395238,2.39794000867204,"(0.3, 0.5]",0.54,0.38,no_change,26.0,27.7,no_change
396,compound_414,compound_415,CCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.17392519729917,2.30102999566398,"(0.1, 0.3]",0.5,0.4,no_change,25.1,26.3,no_change
397,compound_265,compound_415,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.02701077314465,2.30102999566398,"(0.1, 0.3]",0.524375081062317,0.4,no_change,28.626230239868196,26.3,no_change
398,compound_266,compound_415,CCCCCCOCCOCCOCCO,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,1.0,2.30102999566398,"(1.3, 1.5]",0.726727545261383,0.4,high->low,30.4,26.3,no_change
399,compound_416,compound_415,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,1.99139982823808,2.30102999566398,"(0.3, 0.5]",0.66,0.4,high->low,27.2,26.3,no_change
400,compound_417,compound_415,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,1.74472749489669,2.30102999566398,"(0.5, 0.7]",0.66,0.4,high->low,30.0,26.3,no_change
401,compound_418,compound_415,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,1.92081875395238,2.30102999566398,"(0.3, 0.5]",0.71,0.4,high->low,28.2,26.3,no_change
402,compound_219,compound_404,CCCCCCCCOC(CO)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.2841155529022203,3.27572413039921,"(0.9, 1.1]",0.29084551334381104,0.35,no_change,24.7,25.7,no_change
403,compound_222,compound_404,CCCCCCCCOCCO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.30980391997149,3.27572413039921,"(0.9, 1.1]",0.32,0.35,no_change,26.8,25.7,no_change
404,compound_41,compound_404,CCCCCCCCC(O)CCO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.63827216398241,3.27572413039921,"(0.5, 0.7]",0.32,0.35,no_change,23.4,25.7,no_change
406,compound_221,compound_404,CCCCCCCCOCC(O)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.23702150913226,3.27572413039921,"(0.9, 1.1]",0.310876071453094,0.35,no_change,25.8095703125,25.7,no_change
407,compound_404,compound_403,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,3.27572413039921,3.3187587626244106,"(-0.1, 0.1]",0.35,0.38,no_change,25.7,24.1,no_change
408,compound_398,compound_404,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.23657200643706,3.27572413039921,"(0.9, 1.1]",0.32,0.35,no_change,24.5,25.7,no_change
409,compound_415,compound_404,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.30102999566398,3.27572413039921,"(0.9, 1.1]",0.4,0.35,no_change,26.3,25.7,no_change
410,compound_220,compound_404,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.1739900222089,3.27572413039921,"(1.1, 1.3]",0.503244996070862,0.35,no_change,28.7951927185059,25.7,no_change
411,compound_223,compound_404,CCCCCCCCOCCOCCOCCO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.30980391997149,3.27572413039921,"(0.9, 1.1]",0.32,0.35,no_change,27.0,25.7,no_change
412,compound_404,compound_406,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,3.27572413039921,3.42021640338319,"(0.1, 0.3]",0.35,0.44,no_change,25.7,34.8,low->high
413,compound_407,compound_404,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.744727494896689,3.27572413039921,"(0.5, 0.7]",0.42,0.35,no_change,29.3,25.7,no_change
414,compound_408,compound_404,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.92081875395238,3.27572413039921,"(0.3, 0.5]",0.46,0.35,no_change,33.0,25.7,high->low
416,compound_220,compound_397,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,2.1739900222089,2.23657200643706,"(-0.1, 0.1]",0.503244996070862,0.459313869476318,no_change,28.7951927185059,28.9949760437012,no_change
417,compound_349,compound_393,CCCCCCCCCC(=O)OCC(O)C(O)C(O)CO,CCCCCCCCCOC1OC(CO)C(O)C(O)C1O,1.23657200643706,2.16115090926275,"(0.9, 1.1]",0.40257316827774,0.46,no_change,26.711624145507802,30.4,no_change
418,compound_393,compound_48,CCCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCCC(O)CO,2.16115090926275,2.63808338133136,"(0.3, 0.5]",0.46,0.22382488846778892,no_change,30.4,24.110853195190398,no_change
419,compound_393,compound_397,CCCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,2.16115090926275,2.23657200643706,"(-0.1, 0.1]",0.46,0.459313869476318,no_change,30.4,28.9949760437012,no_change
420,compound_393,compound_210,CCCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.16115090926275,2.6779875614176003,"(0.5, 0.7]",0.46,0.479924827814102,no_change,30.4,28.947320938110398,no_change
434,compound_220,compound_41,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCC(O)CCO,2.1739900222089,2.63827216398241,"(0.3, 0.5]",0.503244996070862,0.32,no_change,28.7951927185059,23.4,no_change
436,compound_263,compound_220,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.03602339000339,2.1739900222089,"(0.1, 0.3]",0.5199099779129029,0.503244996070862,no_change,28.7709255218506,28.7951927185059,no_change
437,compound_265,compound_220,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,2.1739900222089,"(0.1, 0.3]",0.524375081062317,0.503244996070862,no_change,28.626230239868196,28.7951927185059,no_change
438,compound_276,compound_220,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.1739900222089,"(0.7, 0.9]",0.522490859031677,0.503244996070862,no_change,28.876422882080107,28.7951927185059,no_change
439,compound_280,compound_220,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.1739900222089,"(0.9, 1.1]",0.5406257510185241,0.503244996070862,no_change,29.3122253417969,28.7951927185059,no_change
440,compound_220,compound_223,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCCOCCOCCO,2.1739900222089,2.30980391997149,"(0.1, 0.3]",0.503244996070862,0.32,no_change,28.7951927185059,27.0,no_change
441,compound_220,compound_406,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.1739900222089,3.42021640338319,"(1.1, 1.3]",0.503244996070862,0.44,no_change,28.7951927185059,34.8,low->high
442,compound_220,compound_407,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.1739900222089,2.744727494896689,"(0.5, 0.7]",0.503244996070862,0.42,no_change,28.7951927185059,29.3,no_change
443,compound_220,compound_408,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.1739900222089,2.92081875395238,"(0.7, 0.9]",0.503244996070862,0.46,no_change,28.7951927185059,33.0,low->high
444,compound_48,compound_210,CCCCCCCCCC(O)CO,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.63808338133136,2.6779875614176003,"(-0.1, 0.1]",0.22382488846778892,0.479924827814102,no_change,24.110853195190398,28.947320938110398,no_change
445,compound_210,compound_49,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCC(O)NCCOCCO,2.6779875614176003,3.58502665202918,"(0.9, 1.1]",0.479924827814102,0.41732817888259904,no_change,28.947320938110398,29.5565128326416,no_change
446,compound_220,compound_210,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.1739900222089,2.6779875614176003,"(0.5, 0.7]",0.503244996070862,0.479924827814102,no_change,28.7951927185059,28.947320938110398,no_change
447,compound_263,compound_210,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.03602339000339,2.6779875614176003,"(0.5, 0.7]",0.5199099779129029,0.479924827814102,no_change,28.7709255218506,28.947320938110398,no_change
448,compound_265,compound_210,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,2.6779875614176003,"(0.5, 0.7]",0.524375081062317,0.479924827814102,no_change,28.626230239868196,28.947320938110398,no_change
449,compound_276,compound_210,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.6779875614176003,"(1.1, 1.3]",0.522490859031677,0.479924827814102,no_change,28.876422882080107,28.947320938110398,no_change
450,compound_280,compound_210,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.6779875614176003,"(1.3, 1.5]",0.5406257510185241,0.479924827814102,no_change,29.3122253417969,28.947320938110398,no_change
451,compound_263,compound_338,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCC(O)CO,2.03602339000339,2.30980391997149,"(0.1, 0.3]",0.5199099779129029,0.32,no_change,28.7709255218506,26.7,no_change
452,compound_263,compound_36,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCC(O)OCCOCCOCC,2.03602339000339,2.30980391997149,"(0.1, 0.3]",0.5199099779129029,0.417191118001938,no_change,28.7709255218506,27.08616065979,no_change
453,compound_265,compound_263,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,2.03602339000339,"(-0.1, 0.1]",0.524375081062317,0.5199099779129029,no_change,28.626230239868196,28.7709255218506,no_change
454,compound_276,compound_263,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.03602339000339,"(0.5, 0.7]",0.522490859031677,0.5199099779129029,no_change,28.876422882080107,28.7709255218506,no_change
455,compound_280,compound_263,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.03602339000339,"(0.7, 0.9]",0.5406257510185241,0.5199099779129029,no_change,29.3122253417969,28.7709255218506,no_change
456,compound_264,compound_220,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.1739900222089,"(0.3, 0.5]",0.5279653072357179,0.503244996070862,no_change,29.746639251709,28.7951927185059,no_change
457,compound_264,compound_210,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.6779875614176003,"(0.9, 1.1]",0.5279653072357179,0.479924827814102,no_change,29.746639251709,28.947320938110398,no_change
458,compound_264,compound_263,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.03602339000339,"(0.1, 0.3]",0.5279653072357179,0.5199099779129029,no_change,29.746639251709,28.7709255218506,no_change
459,compound_264,compound_265,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.02701077314465,"(0.1, 0.3]",0.5279653072357179,0.524375081062317,no_change,29.746639251709,28.626230239868196,no_change
460,compound_264,compound_270,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.0,"(0.1, 0.3]",0.5279653072357179,0.538835167884827,no_change,29.746639251709,29.6825351715088,no_change
461,compound_276,compound_264,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,1.74496883665445,"(0.3, 0.5]",0.522490859031677,0.5279653072357179,no_change,28.876422882080107,29.746639251709,no_change
462,compound_278,compound_264,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.74496883665445,"(0.5, 0.7]",0.543348073959351,0.5279653072357179,no_change,29.9385643005371,29.746639251709,no_change
463,compound_280,compound_264,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.74496883665445,"(0.5, 0.7]",0.5406257510185241,0.5279653072357179,no_change,29.3122253417969,29.746639251709,no_change
464,compound_281,compound_264,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,1.74496883665445,"(0.7, 0.9]",0.5527282953262329,0.5279653072357179,no_change,30.3003635406494,29.746639251709,no_change
465,compound_264,compound_198,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,3.09199779882745,"(1.3, 1.5]",0.5279653072357179,0.467176824808121,no_change,29.746639251709,28.9800300598145,no_change
466,compound_276,compound_265,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.02701077314465,"(0.5, 0.7]",0.522490859031677,0.524375081062317,no_change,28.876422882080107,28.626230239868196,no_change
467,compound_280,compound_265,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.02701077314465,"(0.7, 0.9]",0.5406257510185241,0.524375081062317,no_change,29.3122253417969,28.626230239868196,no_change
468,compound_266,compound_265,CCCCCCOCCOCCOCCO,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.0,2.02701077314465,"(0.9, 1.1]",0.726727545261383,0.524375081062317,high->low,30.4,28.626230239868196,no_change
469,compound_416,compound_265,CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.99139982823808,2.02701077314465,"(-0.1, 0.1]",0.66,0.524375081062317,high->low,27.2,28.626230239868196,no_change
470,compound_417,compound_265,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74472749489669,2.02701077314465,"(0.1, 0.3]",0.66,0.524375081062317,high->low,30.0,28.626230239868196,no_change
471,compound_418,compound_265,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.92081875395238,2.02701077314465,"(0.1, 0.3]",0.71,0.524375081062317,high->low,28.2,28.626230239868196,no_change
472,compound_270,compound_220,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.1739900222089,"(0.1, 0.3]",0.538835167884827,0.503244996070862,no_change,29.6825351715088,28.7951927185059,no_change
473,compound_270,compound_210,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.6779875614176003,"(0.5, 0.7]",0.538835167884827,0.479924827814102,no_change,29.6825351715088,28.947320938110398,no_change
474,compound_270,compound_263,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.03602339000339,"(-0.1, 0.1]",0.538835167884827,0.5199099779129029,no_change,29.6825351715088,28.7709255218506,no_change
475,compound_270,compound_265,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.02701077314465,"(-0.1, 0.1]",0.538835167884827,0.524375081062317,no_change,29.6825351715088,28.626230239868196,no_change
476,compound_276,compound_270,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,2.0,"(0.5, 0.7]",0.522490859031677,0.538835167884827,no_change,28.876422882080107,29.6825351715088,no_change
477,compound_278,compound_270,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.0,"(0.7, 0.9]",0.543348073959351,0.538835167884827,no_change,29.9385643005371,29.6825351715088,no_change
478,compound_280,compound_270,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,2.0,"(0.7, 0.9]",0.5406257510185241,0.538835167884827,no_change,29.3122253417969,29.6825351715088,no_change
479,compound_281,compound_270,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,2.0,"(0.9, 1.1]",0.5527282953262329,0.538835167884827,no_change,30.3003635406494,29.6825351715088,no_change
480,compound_266,compound_270,CCCCCCOCCOCCOCCO,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.0,2.0,"(0.9, 1.1]",0.726727545261383,0.538835167884827,high->low,30.4,29.6825351715088,no_change
481,compound_270,compound_198,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,3.09199779882745,"(0.9, 1.1]",0.538835167884827,0.467176824808121,no_change,29.6825351715088,28.9800300598145,no_change
482,compound_275,compound_414,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,1.7958800173440803,2.17392519729917,"(0.3, 0.5]",0.5379234552383421,0.5,no_change,27.8918800354004,25.1,no_change
483,compound_275,compound_415,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,1.7958800173440803,2.30102999566398,"(0.5, 0.7]",0.5379234552383421,0.4,no_change,27.8918800354004,26.3,no_change
484,compound_275,compound_220,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.7958800173440803,2.1739900222089,"(0.3, 0.5]",0.5379234552383421,0.503244996070862,no_change,27.8918800354004,28.7951927185059,no_change
485,compound_275,compound_210,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.7958800173440803,2.6779875614176003,"(0.7, 0.9]",0.5379234552383421,0.479924827814102,no_change,27.8918800354004,28.947320938110398,no_change
486,compound_275,compound_263,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.7958800173440803,2.03602339000339,"(0.1, 0.3]",0.5379234552383421,0.5199099779129029,no_change,27.8918800354004,28.7709255218506,no_change
